instance	result	exit_code	seconds	cap_s
01.ltl	REALIZABLE	0	0.03359310799714876	60
02.ltl	REALIZABLE	0	0.041759325002203695	60
03.ltl	REALIZABLE	0	3.0104767649972928	60
05.ltl	REALIZABLE	0	14.041591881003114	60
06.ltl	REALIZABLE	0	18.125003575001756	60
07.ltl	REALIZABLE	0	19.91697950100024	60
08.ltl	REALIZABLE	0	28.92908145600086	60
09.ltl	REALIZABLE	0	7.40375456000038	60
10.ltl	REALIZABLE	0	3.525196495000273	60
11.ltl	REALIZABLE	0	3.340208725003322	60
12.ltl	REALIZABLE	0	5.228082068999356	60
13.ltl	REALIZABLE	0	5.520962750000763	60
ActionConverter.ltl	REALIZABLE	0	0.027023552000173368	60
AlarmMin_efe2feaf.ltl	REALIZABLE	0	0.01802606900309911	60
Alarm_06e9cad4.ltl	REALIZABLE	0	1.592842775004101	60
Alarm_2d1010f8.ltl	REALIZABLE	0	0.024947006000729743	60
Alarm_68c86764.ltl	REALIZABLE	0	1.5522902270022314	60
Alarm_70523fbe.ltl	REALIZABLE	0	0.9449040879990207	60
Alarm_88c5c1c3.ltl	REALIZABLE	0	0.018517396005336195	60
Alarm_9cac58d3.ltl	REALIZABLE	0	0.023998872995434795	60
Alarm_a5f99bc6.ltl	REALIZABLE	0	19.675369545002468	60
Alarm_f2774e0b.ltl	REALIZABLE	0	0.9850469309967593	60
AllHeating_d6376bf9.ltl	REALIZABLE	0	0.024692824998055585	60
AllLights_06e9cad4.ltl	UNREALIZABLE	1	1.647582074998354	60
AllLights_2c5b09da.ltl	UNREALIZABLE	1	1.0129006450006273	60
AllLights_63831f8c.ltl	UNREALIZABLE	1	1.5722001050016843	60
AllLights_aeb1d897.ltl	UNREALIZABLE	1	2.730532758003392	60
AllLights_b209ff21.ltl	UNREALIZABLE	1	2.558577271000104	60
AllLights_d6c5ac79.ltl	UNREALIZABLE	1	2.577836104999733	60
AllShades_66f450a4.ltl	UNREALIZABLE	1	1.7861433330035652	60
Assumptions_a50cadd7.ltl	UNREALIZABLE	1	0.01571094999962952	60
Automata.ltl	REALIZABLE	0	0.06244990500272252	60
Automata16S.ltl	TIMEOUT	124	60	60
Automata32S.ltl	TIMEOUT	124	60	60
Button.ltl	REALIZABLE	0	0.015622903010807931	60
CheckAlarmBroken1_1a2942e3.ltl	REALIZABLE	0	0.01728923901100643	60
CheckAlarm_6bea956e.ltl	UNREALIZABLE	1	0.017403441999704228	60
CheckCoffeMachineBroken1_a5f99bc6.ltl	REALIZABLE	0	0.03064684599667089	60
CheckCoffeMachine_3461125b.ltl	UNREALIZABLE	1	0.01881573699938599	60
CheckCoffeMachine_f3987563.ltl	UNREALIZABLE	1	0.026361236989032477	60
CheckDoor_c2b9e44d.ltl	UNREALIZABLE	1	0.020173226002953015	60
CheckHeating_2418b67e.ltl	UNREALIZABLE	1	0.01944550000007439	60
CheckHeating_3461125b.ltl	UNREALIZABLE	1	0.018809337008860894	60
CheckLight_007df645.ltl	UNREALIZABLE	1	0.02972271400358295	60
CheckLight_aeb1d897.ltl	UNREALIZABLE	1	0.03282279399718391	60
CheckRoom_06e9cad4.ltl	UNREALIZABLE	1	0.017225379997398704	60
