instance,result,seconds,exit
07.ltl,TIMEOUT,17.092,124
Coffee_f1477cc5.ltl,UNREALIZABLE,0.054,1
FelixSpecFixed3.core_b209ff21.ltl,UNREALIZABLE,0.157,1
FelixSpecFixed_2418b67e.ltl,REALIZABLE,0.041,0
Lights2_2c5b09da.ltl,REALIZABLE,0.032,0
Morning2_407db2cc.ltl,TIMEOUT,17.037,124
Morning2s_2c5b09da.ltl,TIMEOUT,17.037,124
Morning_88c5c1c3.ltl,TIMEOUT,17.054,124
RegManager.ltl,REALIZABLE,0.022,0
amba_decomposed_arbiter_pb_5_pe_.ltl,REALIZABLE,0.931,0
collector_v2_pb_9_pe_.ltl,REALIZABLE,0.807,0
f-real-real.ltl,REALIZABLE,0.03,0
full_arbiter_unreal1_pb_3_12_pe_.ltl,TIMEOUT,17.087,124
full_arbiter_unreal2_pb_5_pe_.ltl,TIMEOUT,17.053,124
g-unreal-15.ltl,UNREALIZABLE,0.039,1
gf-unreal17.ltl,UNREALIZABLE,0.028,1
helipad-real.ltl,REALIZABLE,0.722,0
infinite-race-u16.ltl,UNREALIZABLE,0.075,1
lilydemo07.ltl,REALIZABLE,0.018,0
ltl2dba05.ltl,REALIZABLE,0.028,0
ltl2dba20.ltl,REALIZABLE,0.016,0
ltl2dba_C2_pb_100_pe_.ltl,REALIZABLE,0.016,0
ltl2dba_R_pb_2_pe_.ltl,UNREALIZABLE,0.018,1
ltl2dba_alpha_pb_7_pe_.ltl,REALIZABLE,0.013,0
ltl2dba_beta_pb_3_pe_.ltl,REALIZABLE,0.018,0
ltl2dba_theta_pb_25_pe_.ltl,TIMEOUT,17.089,124
ltl2dba_theta_pb_7_pe_.ltl,UNREALIZABLE,0.035,1
narylatch_pb_16_pe_.ltl,REALIZABLE,0.022,0
narylatch_pb_8_pe_.ltl,REALIZABLE,0.018,0
ordered-visits-real.ltl,REALIZABLE,0.041,0
patrolling14.ltl,UNREALIZABLE,0.037,1
patrolling17.ltl,UNREALIZABLE,0.05,1
patrolling22.ltl,UNREALIZABLE,0.058,1
patrolling24.ltl,UNREALIZABLE,0.064,1
patrolling6.ltl,UNREALIZABLE,0.03,1
prioritized_arbiter_unreal1_pb_3_4_pe_.ltl,UNREALIZABLE,0.026,1
prioritized_arbiter_unreal1_pb_4_10_pe_.ltl,UNREALIZABLE,0.031,1
prioritized_arbiter_unreal1_pb_4_11_pe_.ltl,UNREALIZABLE,0.033,1
prioritized_arbiter_unreal1_pb_5_16_pe_.ltl,UNREALIZABLE,0.032,1
prioritized_arbiter_unreal2_pb_10_pe_.ltl,UNREALIZABLE,0.033,1
prioritized_arbiter_unreal2_pb_2_pe_.ltl,UNREALIZABLE,0.034,1
reversible-lane-u-unreal.ltl,UNREALIZABLE,0.243,1
robot-resource-1d0.ltl,UNREALIZABLE,0.029,1
robot-resource-2d0.ltl,UNREALIZABLE,0.037,1
robot-resource-2d16.ltl,UNREALIZABLE,0.089,1
robot-to-target-charging-unreal0.ltl,TIMEOUT,17.085,124
robot-to-target-charging-unreal6.ltl,TIMEOUT,17.144,124
robot_analyze_samples_v1-real.ltl,REALIZABLE,0.077,0
robot_deliver_products_40.ltl,TIMEOUT,17.136,124
round_robin_arbiter_unreal1_pb_2_13_pe_.ltl,UNREALIZABLE,0.238,1
round_robin_arbiter_unreal1_pb_2_6_pe_.ltl,UNREALIZABLE,0.022,1
rw_arbiter_pb_2_pe_.ltl,REALIZABLE,0.048,0
shift_pb_16_pe_.ltl,REALIZABLE,0.032,0
simple_arbiter_unreal1_pb_4_10_pe_.ltl,UNREALIZABLE,0.032,1
tasks-unreal0.ltl,UNREALIZABLE,0.072,1
tasks-unreal2.ltl,UNREALIZABLE,0.119,1
workstation_resupply_pb_5_pe_.ltl,TIMEOUT,17.029,124
