instance,result,seconds,exit
05.ltl,TIMEOUT,17.091,124
CheckHeating_3461125b.ltl,UNREALIZABLE,0.029,1
CheckWarnlightBroken1_70523fbe.ltl,REALIZABLE,0.034,0
Cockpitboard.ltl,REALIZABLE,0.031,0
Demo1_c2b9e44d.ltl,TIMEOUT,17.092,124
Door_2d1010f8.ltl,REALIZABLE,0.037,0
GF-G-contradiction3.ltl,UNREALIZABLE,0.094,1
HeatingMin_d6c5ac79.ltl,REALIZABLE,0.019,0
OneCounterGuiA5.ltl,UNREALIZABLE,0.038,1
OneCounterInRangeA2.ltl,UNREALIZABLE,0.036,1
PlugController_fa4d4ce3.ltl,REALIZABLE,0.031,0
TwoCounters2.ltl,UNREALIZABLE,0.038,1
TwoCountersDisButA9.ltl,UNREALIZABLE,0.026,1
Window2_9cac58d3.ltl,REALIZABLE,0.032,0
Zoo5.ltl,REALIZABLE,0.039,0
amba_decomposed_arbiter_pb_11_pe_.ltl,TIMEOUT,17.088,124
amba_decomposed_tburst4.ltl,REALIZABLE,0.03,0
arbiter_with_buffer_pb_5_pe_.ltl,REALIZABLE,0.171,0
chomp_pb_2_6_pe_.ltl,REALIZABLE,0.138,0
full_arbiter_unreal1_pb_4_5_pe_.ltl,TIMEOUT,17.044,124
g-unreal-115.ltl,UNREALIZABLE,0.031,1
g-unreal-116.ltl,UNREALIZABLE,0.032,1
g-unreal-33.ltl,UNREALIZABLE,0.035,1
generalized_buffer_pb_5_pe_.ltl,UNKNOWN,13.569,2
gf-unreal32.ltl,UNREALIZABLE,0.03,1
heim-double-x1.ltl,UNREALIZABLE,0.022,1
heim-double-x8.ltl,UNREALIZABLE,0.026,1
infinite-race-u21.ltl,UNREALIZABLE,0.095,1
items_processing-real.ltl,REALIZABLE,0.08,0
lift_gr1_pb_7_pe_.ltl,TIMEOUT,17.045,124
lift_pb_4_pe_.ltl,REALIZABLE,0.046,0
lift_pb_7_pe_.ltl,REALIZABLE,3.381,0
lift_wrong_physics_unreal_pb_4_pe_.ltl,UNREALIZABLE,0.029,1
load_balancer_unreal2_pb_3_pe_.ltl,UNREALIZABLE,0.033,1
ltl2dba_C2_pb_10_pe_.ltl,REALIZABLE,0.028,0
ltl2dba_C2_pb_9_pe_.ltl,REALIZABLE,0.028,0
ltl2dba_C2_unreal_pb_11_pe_.ltl,UNREALIZABLE,0.047,1
ltl2dba_C2_unreal_pb_3_pe_.ltl,UNREALIZABLE,0.026,1
ltl2dba_C2_unreal_pb_60_pe_.ltl,TIMEOUT,17.089,124
ltl2dba_E_pb_10_pe_.ltl,REALIZABLE,0.02,0
ltl2dba_Q_pb_7_pe_.ltl,REALIZABLE,0.034,0
ltl2dba_beta_pb_20_pe_.ltl,REALIZABLE,0.028,0
ltl2dba_theta_pb_50_pe_.ltl,TIMEOUT,17.089,124
ltl2dpa23.ltl,REALIZABLE,0.03,0
mux_pb_32_pe_.ltl,REALIZABLE,0.036,0
precise-reachability-real.ltl,REALIZABLE,0.031,0
prioritized_arbiter_unreal1_pb_2_10_pe_.ltl,UNREALIZABLE,0.023,1
prioritized_arbiter_unreal1_pb_4_6_pe_.ltl,UNREALIZABLE,0.026,1
prioritized_arbiter_unreal2_pb_100_pe_.ltl,UNREALIZABLE,0.117,1
robot-resource-2d18.ltl,UNREALIZABLE,0.099,1
robot-to-target-charging-unreal8.ltl,TIMEOUT,17.087,124
robot-to-target-charging12.ltl,UNREALIZABLE,0.055,1
robot_repair4.ltl,UNREALIZABLE,0.441,1
robot_repair5.ltl,UNREALIZABLE,9.818,1
round_robin_arbiter_pb_7_pe_.ltl,TIMEOUT,17.054,124
round_robin_arbiter_unreal1_pb_2_9_pe_.ltl,UNREALIZABLE,0.029,1
round_robin_arbiter_unreal1_pb_3_13_pe_.ltl,TIMEOUT,17.087,124
shift_pb_100_pe_.ltl,REALIZABLE,0.032,0
simple_arbiter_enc_pb_8_pe_.ltl,REALIZABLE,0.191,0
simple_arbiter_unreal1_pb_6_3_pe_.ltl,UNREALIZABLE,0.019,1
simple_arbiter_unreal2_pb_5_pe_.ltl,UNREALIZABLE,0.028,1
sort53.ltl,TIMEOUT,17.037,124
square5x54.ltl,UNREALIZABLE,0.151,1
test4_4b82b1f4.ltl,UNREALIZABLE,0.024,1
thermostat-GF-unreal2.ltl,UNREALIZABLE,1.469,1
