instance,result,seconds,exit
05.ltl,TIMEOUT,120.322,124
CheckHeating_3461125b.ltl,UNREALIZABLE,0.025,1
CheckWarnlightBroken1_70523fbe.ltl,REALIZABLE,0.036,0
Cockpitboard.ltl,REALIZABLE,0.034,0
Demo1_c2b9e44d.ltl,TIMEOUT,120.227,124
Door_2d1010f8.ltl,REALIZABLE,0.039,0
GF-G-contradiction3.ltl,UNREALIZABLE,0.093,1
HeatingMin_d6c5ac79.ltl,REALIZABLE,0.024,0
OneCounterGuiA5.ltl,UNREALIZABLE,0.031,1
OneCounterInRangeA2.ltl,UNREALIZABLE,0.031,1
PlugController_fa4d4ce3.ltl,REALIZABLE,0.042,0
TwoCounters2.ltl,UNREALIZABLE,0.024,1
TwoCountersDisButA9.ltl,UNREALIZABLE,0.027,1
Window2_9cac58d3.ltl,REALIZABLE,0.038,0
Zoo5.ltl,REALIZABLE,0.036,0
amba_decomposed_arbiter_pb_11_pe_.ltl,TIMEOUT,120.185,124
amba_decomposed_tburst4.ltl,REALIZABLE,0.044,0
arbiter_with_buffer_pb_5_pe_.ltl,REALIZABLE,0.162,0
chomp_pb_2_6_pe_.ltl,REALIZABLE,0.146,0
full_arbiter_unreal1_pb_4_5_pe_.ltl,UNREALIZABLE,45.035,1
g-unreal-115.ltl,UNREALIZABLE,0.027,1
g-unreal-116.ltl,UNREALIZABLE,0.032,1
g-unreal-33.ltl,UNREALIZABLE,0.031,1
generalized_buffer_pb_5_pe_.ltl,UNKNOWN,13.058,2
gf-unreal32.ltl,UNREALIZABLE,0.028,1
heim-double-x1.ltl,UNREALIZABLE,0.032,1
heim-double-x8.ltl,UNREALIZABLE,0.026,1
infinite-race-u21.ltl,UNREALIZABLE,0.086,1
items_processing-real.ltl,REALIZABLE,0.078,0
lift_gr1_pb_7_pe_.ltl,TIMEOUT,120.163,124
lift_pb_4_pe_.ltl,REALIZABLE,0.045,0
lift_pb_7_pe_.ltl,REALIZABLE,3.308,0
lift_wrong_physics_unreal_pb_4_pe_.ltl,UNREALIZABLE,0.027,1
load_balancer_unreal2_pb_3_pe_.ltl,UNREALIZABLE,0.039,1
ltl2dba_C2_pb_10_pe_.ltl,REALIZABLE,0.021,0
ltl2dba_C2_pb_9_pe_.ltl,REALIZABLE,0.032,0
ltl2dba_C2_unreal_pb_11_pe_.ltl,UNREALIZABLE,0.05,1
ltl2dba_C2_unreal_pb_3_pe_.ltl,UNREALIZABLE,0.03,1
ltl2dba_C2_unreal_pb_60_pe_.ltl,TIMEOUT,120.193,124
ltl2dba_E_pb_10_pe_.ltl,REALIZABLE,0.023,0
ltl2dba_Q_pb_7_pe_.ltl,REALIZABLE,0.03,0
ltl2dba_beta_pb_20_pe_.ltl,REALIZABLE,0.031,0
ltl2dba_theta_pb_50_pe_.ltl,TIMEOUT,120.189,124
ltl2dpa23.ltl,REALIZABLE,0.032,0
mux_pb_32_pe_.ltl,REALIZABLE,0.028,0
precise-reachability-real.ltl,REALIZABLE,0.033,0
prioritized_arbiter_unreal1_pb_2_10_pe_.ltl,UNREALIZABLE,0.028,1
prioritized_arbiter_unreal1_pb_4_6_pe_.ltl,UNREALIZABLE,0.037,1
prioritized_arbiter_unreal2_pb_100_pe_.ltl,UNREALIZABLE,0.109,1
robot-resource-2d18.ltl,UNREALIZABLE,0.104,1
robot-to-target-charging-unreal8.ltl,UNREALIZABLE,116.923,1
robot-to-target-charging12.ltl,UNREALIZABLE,0.05,1
robot_repair4.ltl,UNREALIZABLE,0.432,1
robot_repair5.ltl,UNREALIZABLE,9.878,1
round_robin_arbiter_pb_7_pe_.ltl,REALIZABLE,35.685,0
round_robin_arbiter_unreal1_pb_2_9_pe_.ltl,UNREALIZABLE,0.031,1
round_robin_arbiter_unreal1_pb_3_13_pe_.ltl,TIMEOUT,120.189,124
shift_pb_100_pe_.ltl,REALIZABLE,0.033,0
simple_arbiter_enc_pb_8_pe_.ltl,REALIZABLE,0.179,0
simple_arbiter_unreal1_pb_6_3_pe_.ltl,UNREALIZABLE,0.016,1
simple_arbiter_unreal2_pb_5_pe_.ltl,UNREALIZABLE,0.031,1
sort53.ltl,REALIZABLE,59.162,0
square5x54.ltl,UNREALIZABLE,0.151,1
test4_4b82b1f4.ltl,UNREALIZABLE,0.021,1
thermostat-GF-unreal2.ltl,UNREALIZABLE,1.464,1
