solver_label	instance	smallest_cap_solved	decisive_result	decisive_seconds	still_unsolved_at_max_cap	failure_kind_at_max_cap	max_cap_s
unreal-automaton-spot-guarded-sparse	06.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	07.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	08.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	Alarm_a5f99bc6.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	Automata16S.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	Automata32S.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	Demo1_06e9cad4.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	Demo1_2c5b09da.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	Demo1_63831f8c.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	Demo1_c2b9e44d.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	Demo1_d65ed84e.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	F-G-contradiction-110.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	F-G-contradiction-111.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	F-G-contradiction-112.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	F-G-contradiction-113.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	F-G-contradiction-114.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	FelixSpecFixed2_fa4d4ce3.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	FelixSpecFixed3_b0840146.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	FelixSpecFixed4_3916ec59.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	FelixSpecFixed5_f82794da.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	FelixSpecFixed_2418b67e.ltl				true	UNKNOWN	17
unreal-automaton-spot-guarded-sparse	Full_f1477cc5.ltl				true	TIMEOUT	17
unreal-automaton-spot-guarded-sparse	GF-G-contradiction6.ltl	17	UNREALIZABLE	15.19872166600544	false	UNREALIZABLE	17
