solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit	winner	lift_elapsed	fallback_start
N-b	amba_decomposed_lock_pb_13_pe_.ltl	amba_decomposed_lock_pb_13_pe_.tlsf	17	REALIZABLE	2.6217378529254347	0	false		status	11	32	10	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:30:20.877452Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	2.580000	1412583424		8G	0			true		acacia-syntcomp26-coverage-1896505-829c2890bb59.scope	lifting	2.531277477974072	
N-b	amba_decomposed_lock_pb_14_pe_.ltl	amba_decomposed_lock_pb_14_pe_.tlsf	17	REALIZABLE	5.0319969890406355	0	false		status	11	32	11	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:30:25.932781Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	4.980000	1482256384		8G	0			true		acacia-syntcomp26-coverage-1896505-61d6ab1531cc.scope	lifting	4.939154974999838	
N-b	amba_decomposed_lock_pb_15_pe_.ltl	amba_decomposed_lock_pb_15_pe_.tlsf	17	TIMEOUT	17.053426517057233	124	true	timeout	status	0	8	12	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:30:43.002121Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1896505-f7b0bebfe385.scope	fallback-pending	11.272288907086477	537335.601333571
N-b	amba_decomposed_lock_pb_16_pe_.ltl	amba_decomposed_lock_pb_16_pe_.tlsf	17	TIMEOUT	17.085869616945274	124	true	timeout	status	0	8	13	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:00.102062Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1896505-38e2a9e040d2.scope	fallback-pending	11.278305150917731	537352.671547433
N-b	amba_decomposed_lock_pb_30_pe_.ltl	amba_decomposed_lock_pb_30_pe_.tlsf	17	TIMEOUT	17.041934450971894	124	true	timeout	status	0	105	14	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:17.157844Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1896505-acfc698dd114.scope	fallback-pending	11.294723786995746	537369.770908675
N-b	amba_decomposed_lock_pb_5_pe_.ltl	amba_decomposed_lock_pb_5_pe_.tlsf	17	REALIZABLE	0.8727692619431764	0	false		status	11	31	15	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:18.065311Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.850000	339742720		8G	0			true		acacia-syntcomp26-coverage-1896505-26f40a57fa0b.scope	lifting	0.7914452280383557	
N-b	amba_decomposed_lock_pb_6_pe_.ltl	amba_decomposed_lock_pb_6_pe_.tlsf	17	REALIZABLE	0.9307538549182937	0	false		status	11	31	16	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:19.018819Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.900000	675807232		8G	0			true		acacia-syntcomp26-coverage-1896505-9d7800df1f6e.scope	lifting	0.8416456929408014	
N-b	amba_decomposed_lock_pb_7_pe_.ltl	amba_decomposed_lock_pb_7_pe_.tlsf	17	REALIZABLE	0.9498286329908296	0	false		status	11	31	17	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:19.993889Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.920000	675819520		8G	0			true		acacia-syntcomp26-coverage-1896505-0df9477a4638.scope	lifting	0.8581517779966816	
N-b	amba_decomposed_lock_pb_8_pe_.ltl	amba_decomposed_lock_pb_8_pe_.tlsf	17	REALIZABLE	0.9815323990769684	0	false		status	11	31	18	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:21.003107Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.950000	677163008		8G	0			true		acacia-syntcomp26-coverage-1896505-a3924c15208b.scope	lifting	0.8839793039951473	
N-b	amba_decomposed_lock_pb_9_pe_.ltl	amba_decomposed_lock_pb_9_pe_.tlsf	17	REALIZABLE	1.0049193990416825	0	false		status	11	31	19	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:22.027736Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.970000	678903808		8G	0			true		acacia-syntcomp26-coverage-1896505-9528342be098.scope	lifting	0.9305054370779544	
N-b	arbiter_on_inpchange_pb_5_pe_.ltl	arbiter_on_inpchange_pb_5_pe_.tlsf	17	REALIZABLE	6.404503936995752	0	false		none	11	31	20	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:28.457379Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	6.390000	575369216		8G	0			true		acacia-syntcomp26-coverage-1896505-0136341a8887.scope	lifting	6.331401942064986	
N-b	arbiter_on_inpchange_pb_6_pe_.ltl	arbiter_on_inpchange_pb_6_pe_.tlsf	17	TIMEOUT	17.053487258963287	124	true	timeout	none	0	8	21	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:31:45.523450Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1896505-2441f6afd507.scope	fallback-pending	11.282736856956035	537398.124589289
N-b	arbiter_on_inpchange_pb_7_pe_.ltl	arbiter_on_inpchange_pb_7_pe_.tlsf	17	TIMEOUT	17.03720207104925	124	true	timeout	none	0	8	22	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:02.574090Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1896505-22f7e67648fb.scope	fallback-pending	11.293732502032071	537415.193341088
N-b	arbiter_pb_10_pe_.ltl	arbiter_pb_10_pe_.tlsf	17	REALIZABLE	2.6008988020475954	0	false		none	11	31	23	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:05.199036Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	2.570000	732229632		8G	0			true		acacia-syntcomp26-coverage-1896505-1a5df1cf8f28.scope	lifting	2.5173074660124257	
N-b	arbiter_pb_5_pe_.ltl	arbiter_pb_5_pe_.tlsf	17	REALIZABLE	1.094279938028194	0	false		none	11	31	24	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:06.314976Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.060000	343797760		8G	0			true		acacia-syntcomp26-coverage-1896505-2da53023a5cd.scope	lifting	1.0063723970670253	
N-b	arbiter_pb_6_pe_.ltl	arbiter_pb_6_pe_.tlsf	17	REALIZABLE	1.2450627980288118	0	false		none	11	31	25	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:07.574668Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.210000	682119168		8G	0			true		acacia-syntcomp26-coverage-1896505-7d0b8c7b11e2.scope	lifting	1.1698529010172933	
N-b	arbiter_pb_7_pe_.ltl	arbiter_pb_7_pe_.tlsf	17	REALIZABLE	1.4410243739839643	0	false		none	11	31	26	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:09.042439Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.410000	687316992		8G	0			true		acacia-syntcomp26-coverage-1896505-b7455bbd8fc1.scope	lifting	1.3585466609802097	
N-b	arbiter_pb_8_pe_.ltl	arbiter_pb_8_pe_.tlsf	17	REALIZABLE	1.6974212480708957	0	false		none	11	31	27	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:10.764457Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.670000	693764096		8G	0			true		acacia-syntcomp26-coverage-1896505-f7aa0c8bae7c.scope	lifting	1.6069704489782453	
N-b	arbiter_pb_9_pe_.ltl	arbiter_pb_9_pe_.tlsf	17	REALIZABLE	2.1051729230675846	0	false		none	11	31	28	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:12.893796Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	2.080000	707649536		8G	0			true		acacia-syntcomp26-coverage-1896505-6ef5d3be2ed3.scope	lifting	2.022991492995061	
N-b	arbiter_with_buffer_pb_10_pe_.ltl	arbiter_with_buffer_pb_10_pe_.tlsf	17	TIMEOUT	17.054311753017828	124	true	timeout	none	0	8	29	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T12:32:29.963052Z	--lift-budget-fraction 0.6666666666666666 --cap 17 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1896505-4711c2351d98.scope	fallback-pending	11.27353279502131	537442.563255492
