solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit
S-cap17-epoch1	CheckAlarm_6bea956e.ltl	CheckAlarm_6bea956e.tlsf	17	UNREALIZABLE	0.016728026006603613	1	false		status	13	30	0	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:19.368432Z		0.010000	18350080	43442176	8G	0			true		acacia-syntcomp26-coverage-232446-d7ce94e606c3.scope
S-cap17-epoch1	CheckShades_4d4ca5c4.ltl	CheckShades_4d4ca5c4.tlsf	17	UNREALIZABLE	0.018810146022588015	1	false		status	13	30	1	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:19.430073Z		0.010000	19275776	48955392	8G	0			true		acacia-syntcomp26-coverage-232446-a6d68c69f220.scope
S-cap17-epoch1	EnemeyModule.ltl	EnemeyModule.tlsf	17	REALIZABLE	0.022021788987331092	0	false		status	11	30	2	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:19.465178Z		0.010000	15745024	42885120	8G	0			true		acacia-syntcomp26-coverage-232446-4e8adb920c5d.scope
S-cap17-epoch1	EscalatorNonCounting.ltl	EscalatorNonCounting.tlsf	17	REALIZABLE	0.01977844798238948	0	false		status	11	30	3	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:19.497816Z		0.010000	15642624	43102208	8G	0			true		acacia-syntcomp26-coverage-232446-42d2156def32.scope
S-cap17-epoch1	F-G-contradiction-13.ltl	F-G-contradiction-13.tlsf	17	UNREALIZABLE	0.1410427939845249	1	false		none	13	30	4	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:19.652127Z		0.490000	32321536		8G	0			true		acacia-syntcomp26-coverage-232446-0e2bcb2fc8b1.scope
S-cap17-epoch1	F-G-contradiction-15.ltl	F-G-contradiction-15.tlsf	17	UNREALIZABLE	0.3089116670016665	1	false		none	13	30	5	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:19.975018Z		1.170000	58851328		8G	0			true		acacia-syntcomp26-coverage-232446-e5df94fd5a42.scope
S-cap17-epoch1	KitchenTimerV7.ltl	KitchenTimerV7.tlsf	17	REALIZABLE	0.07807127200067043	0	false		status	11	30	6	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:20.068157Z		0.240000	24612864		8G	0			true		acacia-syntcomp26-coverage-232446-dc3386303f1f.scope
S-cap17-epoch1	OneCounterGuiA8.ltl	OneCounterGuiA8.tlsf	17	UNREALIZABLE	3.320741322997492	1	false		status	13	31	7	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:23.401777Z		9.610000	296419328		8G	0			true		acacia-syntcomp26-coverage-232446-b3c99fbdb974.scope
S-cap17-epoch1	SensorPart.ltl	SensorPart.tlsf	17	REALIZABLE	0.03807622898602858	0	false		status	11	30	8	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:23.454375Z		0.080000	21692416		8G	0			true		acacia-syntcomp26-coverage-232446-d3a518c64a31.scope
S-cap17-epoch1	TwoCountersDisButA5.ltl	TwoCountersDisButA5.tlsf	17	UNREALIZABLE	0.13325263099977747	1	false		status	13	30	9	50384cf69a733199fa17c9c571da1761d8451991	f80ff3f62daaa6e22a6753a3f30a127baab424d0320949bc9957a6ff62ea5ebe	otf_sparse_formula	2026-09-20T09:40:23.600987Z		0.460000	29360128		8G	0			true		acacia-syntcomp26-coverage-232446-9d4707383e24.scope
