instance	result	exit_code	seconds	cap_s
01.ltl	REALIZABLE	0	0.03359310799714876	120
02.ltl	REALIZABLE	0	0.041759325002203695	120
03.ltl	REALIZABLE	0	3.0104767649972928	120
05.ltl	REALIZABLE	0	14.041591881003114	120
06.ltl	REALIZABLE	0	18.125003575001756	120
07.ltl	REALIZABLE	0	19.91697950100024	120
08.ltl	REALIZABLE	0	28.92908145600086	120
09.ltl	REALIZABLE	0	7.40375456000038	120
10.ltl	REALIZABLE	0	3.525196495000273	120
11.ltl	REALIZABLE	0	3.340208725003322	120
12.ltl	REALIZABLE	0	5.228082068999356	120
13.ltl	REALIZABLE	0	5.520962750000763	120
ActionConverter.ltl	REALIZABLE	0	0.027023552000173368	120
AlarmMin_efe2feaf.ltl	REALIZABLE	0	0.01802606900309911	120
Alarm_06e9cad4.ltl	REALIZABLE	0	1.592842775004101	120
Alarm_2d1010f8.ltl	REALIZABLE	0	0.024947006000729743	120
Alarm_68c86764.ltl	REALIZABLE	0	1.5522902270022314	120
Alarm_70523fbe.ltl	REALIZABLE	0	0.9449040879990207	120
Alarm_88c5c1c3.ltl	REALIZABLE	0	0.018517396005336195	120
Alarm_9cac58d3.ltl	REALIZABLE	0	0.023998872995434795	120
Alarm_a5f99bc6.ltl	REALIZABLE	0	19.675369545002468	120
Alarm_f2774e0b.ltl	REALIZABLE	0	0.9850469309967593	120
AllHeating_d6376bf9.ltl	REALIZABLE	0	0.024692824998055585	120
AllLights_06e9cad4.ltl	UNREALIZABLE	1	1.647582074998354	120
AllLights_2c5b09da.ltl	UNREALIZABLE	1	1.0129006450006273	120
AllLights_63831f8c.ltl	UNREALIZABLE	1	1.5722001050016843	120
AllLights_aeb1d897.ltl	UNREALIZABLE	1	2.730532758003392	120
AllLights_b209ff21.ltl	UNREALIZABLE	1	2.558577271000104	120
AllLights_d6c5ac79.ltl	UNREALIZABLE	1	2.577836104999733	120
AllShades_66f450a4.ltl	UNREALIZABLE	1	1.7861433330035652	120
Assumptions_a50cadd7.ltl	UNREALIZABLE	1	0.01571094999962952	120
Automata.ltl	REALIZABLE	0	0.06244990500272252	120
Automata16S.ltl	REALIZABLE	0	65.74305580400687	120
Automata32S.ltl	TIMEOUT	124	120.22663450099935	120
Button.ltl	REALIZABLE	0	0.015622903010807931	120
CheckAlarmBroken1_1a2942e3.ltl	REALIZABLE	0	0.01728923901100643	120
CheckAlarm_6bea956e.ltl	UNREALIZABLE	1	0.017403441999704228	120
CheckCoffeMachineBroken1_a5f99bc6.ltl	REALIZABLE	0	0.03064684599667089	120
CheckCoffeMachine_3461125b.ltl	UNREALIZABLE	1	0.01881573699938599	120
CheckCoffeMachine_f3987563.ltl	UNREALIZABLE	1	0.026361236989032477	120
CheckDoor_c2b9e44d.ltl	UNREALIZABLE	1	0.020173226002953015	120
CheckHeating_2418b67e.ltl	UNREALIZABLE	1	0.01944550000007439	120
CheckHeating_3461125b.ltl	UNREALIZABLE	1	0.018809337008860894	120
CheckLight_007df645.ltl	UNREALIZABLE	1	0.02972271400358295	120
CheckLight_aeb1d897.ltl	UNREALIZABLE	1	0.03282279399718391	120
CheckRoom_06e9cad4.ltl	UNREALIZABLE	1	0.017225379997398704	120
CheckRoom_2c5b09da.ltl	UNREALIZABLE	1	0.037713142002758104	120
CheckRoom_3916ec59.ltl	UNREALIZABLE	1	0.0204110380000202	120
CheckRoom_70523fbe.ltl	UNREALIZABLE	1	0.016674407001119107	120
CheckShades_1a2942e3.ltl	UNREALIZABLE	1	0.02540392299852101	120
CheckShades_3461125b.ltl	UNREALIZABLE	1	0.024212097996496595	120
CheckShades_4d4ca5c4.ltl	UNREALIZABLE	1	0.01656055599960382	120
CheckShades_aeb1d897.ltl	UNREALIZABLE	1	0.02662959300141665	120
CheckTime_3916ec59.ltl	UNREALIZABLE	1	0.016442803011159413	120
CheckTime_4b5e6eaa.ltl	UNREALIZABLE	1	0.016126106995216105	120
CheckTime_54e1f7d2.ltl	UNREALIZABLE	1	0.018767604007734917	120
CheckTimer_54e1f7d2.ltl	UNREALIZABLE	1	0.015949339998769574	120
CheckTimer_fa8592c8.ltl	UNREALIZABLE	1	0.01900637299695518	120
CheckWarnlightBroken1_70523fbe.ltl	REALIZABLE	0	0.02588315999309998	120
CheckWarnlight_1cf58fc1.ltl	UNREALIZABLE	1	0.017105700011597946	120
CheckWarnlight_4b5a2bad.ltl	UNREALIZABLE	1	0.03773333100252785	120
CheckWarnlight_54e1f7d2.ltl	UNREALIZABLE	1	0.017569443996762857	120
CheckWarnlight_6bea956e.ltl	UNREALIZABLE	1	0.017231999001523945	120
CheckWindows_54e1f7d2.ltl	UNREALIZABLE	1	0.032248882998828776	120
Cockpitboard.ltl	REALIZABLE	0	0.030206807001377456	120
Cockpitboard_efe2feaf.ltl	REALIZABLE	0	0.03374594599881675	120
CoffeMachine_974f4a68.ltl	REALIZABLE	0	0.044275695996475406	120
CoffeMachine_a50cadd7.ltl	UNREALIZABLE	1	0.016019048998714425	120
CoffeeMin_88f351a6.ltl	REALIZABLE	0	0.016804118000436574	120
Coffee_06e9cad4.ltl	REALIZABLE	0	0.03528235900012078	120
Coffee_235467da.ltl	REALIZABLE	0	0.023945124994497746	120
Coffee_2c5b09da.ltl	REALIZABLE	0	0.03565363199595595	120
Coffee_6479ef9a.ltl	REALIZABLE	0	0.026296383002772927	120
Coffee_d6376bf9.ltl	REALIZABLE	0	0.023115401003451552	120
Coffee_efe2feaf.ltl	REALIZABLE	0	0.02270832599970163	120
Coffee_f1477cc5.ltl	UNREALIZABLE	1	0.027246126999671105	120
Core_4b5a2bad.ltl	UNREALIZABLE	1	0.02310100000067905	120
Core_66f450a4.ltl	UNREALIZABLE	1	0.02192731399918557	120
Core_fa4d4ce3.ltl	UNREALIZABLE	1	0.04809018300147727	120
Core_solved_974f4a68.ltl	REALIZABLE	0	0.023289614997338504	120
Demo1_06e9cad4.ltl	TIMEOUT	124	120.21944344300573	120
Demo1_2c5b09da.ltl	TIMEOUT	124	120.22916068300037	120
Demo1_63831f8c.ltl	TIMEOUT	124	120.22815128799994	120
Demo1_c2b9e44d.ltl	TIMEOUT	124	120.21846667899808	120
Demo1_d65ed84e.ltl	TIMEOUT	124	120.22757697999623	120
DeviceBehaviorChec_fa8592c8.ltl	UNREALIZABLE	1	0.019968756998423487	120
Door_2d1010f8.ltl	REALIZABLE	0	0.031226104008965194	120
EnemeyModule.ltl	REALIZABLE	0	0.018745881000540976	120
EscalatorBidirectional.ltl	REALIZABLE	0	0.03694981199805625	120
EscalatorBidirectionalInit.ltl	REALIZABLE	0	0.04184015400096541	120
EscalatorCounting.ltl	REALIZABLE	0	0.024982289000035962	120
EscalatorCountingInit.ltl	REALIZABLE	0	0.02294525600154884	120
EscalatorNonCounting.ltl	REALIZABLE	0	0.01559757700033515	120
EscalatorNonReactive.ltl	REALIZABLE	0	0.040018717998464126	120
EscalatorSmart.ltl	REALIZABLE	0	0.04590464500506641	120
Example1_d6376bf9.ltl	REALIZABLE	0	0.01706267800182104	120
F-G-contradiction-10.ltl	UNREALIZABLE	1	0.02958075800052029	120
F-G-contradiction-11.ltl	UNREALIZABLE	1	0.05855235000490211	120
