instance	result	exit_code	seconds	cap_s
simple_arbiter_unreal1_pb_3_7_pe_.ltl	UNREALIZABLE	1	0.03909860600833781	17
simple_arbiter_unreal1_pb_3_8_pe_.ltl	UNREALIZABLE	1	0.02937850699527189	17
simple_arbiter_unreal1_pb_3_9_pe_.ltl	UNREALIZABLE	1	0.014353765989653766	17
simple_arbiter_unreal1_pb_4_10_pe_.ltl	UNREALIZABLE	1	0.03416522502084263	17
simple_arbiter_unreal1_pb_4_12_pe_.ltl	UNREALIZABLE	1	0.03535580798052251	17
simple_arbiter_unreal1_pb_4_1_pe_.ltl	UNREALIZABLE	1	0.01504523801850155	17
simple_arbiter_unreal1_pb_4_2_pe_.ltl	UNREALIZABLE	1	0.023322836990701035	17
simple_arbiter_unreal1_pb_4_3_pe_.ltl	UNREALIZABLE	1	0.029253968998091295	17
simple_arbiter_unreal1_pb_4_4_pe_.ltl	UNREALIZABLE	1	0.035539753996999934	17
simple_arbiter_unreal1_pb_4_5_pe_.ltl	UNREALIZABLE	1	0.0252495720051229	17
simple_arbiter_unreal1_pb_4_6_pe_.ltl	UNREALIZABLE	1	0.030214152997359633	17
simple_arbiter_unreal1_pb_4_7_pe_.ltl	UNREALIZABLE	1	0.0280358360032551	17
simple_arbiter_unreal1_pb_4_8_pe_.ltl	UNREALIZABLE	1	0.03453515502042137	17
simple_arbiter_unreal1_pb_4_9_pe_.ltl	UNREALIZABLE	1	0.033564213023055345	17
simple_arbiter_unreal1_pb_5_10_pe_.ltl	UNREALIZABLE	1	0.01857580099022016	17
simple_arbiter_unreal1_pb_5_1_pe_.ltl	UNREALIZABLE	1	0.03320572801749222	17
simple_arbiter_unreal1_pb_5_2_pe_.ltl	UNREALIZABLE	1	0.033920369984116405	17
simple_arbiter_unreal1_pb_5_3_pe_.ltl	UNREALIZABLE	1	0.027314607024891302	17
simple_arbiter_unreal1_pb_5_4_pe_.ltl	UNREALIZABLE	1	0.032593374024145305	17
simple_arbiter_unreal1_pb_5_5_pe_.ltl	UNREALIZABLE	1	0.041621363023296	17
simple_arbiter_unreal1_pb_5_6_pe_.ltl	UNREALIZABLE	1	0.03328622499248013	17
simple_arbiter_unreal1_pb_5_7_pe_.ltl	UNREALIZABLE	1	0.030375278001884	17
simple_arbiter_unreal1_pb_5_8_pe_.ltl	UNREALIZABLE	1	0.030703991011250764	17
simple_arbiter_unreal1_pb_5_9_pe_.ltl	UNREALIZABLE	1	0.03261873300652951	17
simple_arbiter_unreal1_pb_6_1_pe_.ltl	UNREALIZABLE	1	0.014237697003409266	17
simple_arbiter_unreal1_pb_6_2_pe_.ltl	UNREALIZABLE	1	0.03618094601552002	17
simple_arbiter_unreal1_pb_6_3_pe_.ltl	UNREALIZABLE	1	0.032026133994804695	17
simple_arbiter_unreal1_pb_6_4_pe_.ltl	UNREALIZABLE	1	0.03713515499839559	17
simple_arbiter_unreal1_pb_6_5_pe_.ltl	UNREALIZABLE	1	0.032652226014761254	17
simple_arbiter_unreal1_pb_8_8_pe_.ltl	UNREALIZABLE	1	0.016601319977780804	17
simple_arbiter_unreal2_pb_10_pe_.ltl	UNREALIZABLE	1	0.030854215001454577	17
simple_arbiter_unreal2_pb_25_pe_.ltl	UNREALIZABLE	1	0.039131681027356535	17
simple_arbiter_unreal2_pb_2_pe_.ltl	UNREALIZABLE	1	0.03308884799480438	17
simple_arbiter_unreal2_pb_3_pe_.ltl	UNREALIZABLE	1	0.03910479199839756	17
simple_arbiter_unreal2_pb_4_pe_.ltl	UNREALIZABLE	1	0.027842586976476014	17
simple_arbiter_unreal2_pb_50_pe_.ltl	UNREALIZABLE	1	0.027980029000900686	17
simple_arbiter_unreal2_pb_5_pe_.ltl	UNREALIZABLE	1	0.03082825697492808	17
simple_arbiter_unreal2_pb_60_pe_.ltl	UNREALIZABLE	1	0.03173384699039161	17
simple_arbiter_unreal2_pb_6_pe_.ltl	UNREALIZABLE	1	0.027285750984447077	17
simple_arbiter_unreal2_pb_75_pe_.ltl	UNREALIZABLE	1	0.05092212400631979	17
simple_arbiter_unreal2_pb_7_pe_.ltl	UNREALIZABLE	1	0.026033905014628544	17
simple_arbiter_unreal2_pb_8_pe_.ltl	UNREALIZABLE	1	0.035372399986954406	17
simple_arbiter_with_hints_pb_10_pe_.ltl	TIMEOUT	124	17.188922339992132	17
simple_arbiter_with_hints_pb_12_pe_.ltl	TIMEOUT	124	17.092337078996934	17
simple_arbiter_with_hints_pb_15_pe_.ltl	TIMEOUT	124	17.092670059995726	17
simple_arbiter_with_hints_pb_2_pe_.ltl	REALIZABLE	0	0.023872124002082273	17
simple_arbiter_with_hints_pb_4_pe_.ltl	REALIZABLE	0	0.022068992984713987	17
simple_arbiter_with_hints_pb_6_pe_.ltl	REALIZABLE	0	2.2080578799941577	17
simple_arbiter_with_hints_pb_8_pe_.ltl	TIMEOUT	124	17.02412478098995	17
solitary-real.ltl	REALIZABLE	0	0.024352972977794707	17
solitary0.ltl	UNREALIZABLE	1	0.03645684398361482	17
sort4-real.ltl	TIMEOUT	124	17.086375313985627	17
sort40.ltl	UNREALIZABLE	1	0.2105460909951944	17
sort41.ltl	UNREALIZABLE	1	0.6370651829929557	17
sort42.ltl	UNREALIZABLE	1	13.908172555995407	17
sort50.ltl	UNREALIZABLE	1	15.272345802979544	17
