solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit
p4va-control-r5	SPIPureNext.ltl	SPIPureNext.tlsf	17	TIMEOUT	17.05303616200399	124	true	timeout	none	0	8	0	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:58:45.017351Z					8G	0			true		acacia-syntcomp26-coverage-337921-4cca66d53099.scope
p4va-control-r5	heim-double-x-real.ltl	heim-double-x-real.tlsf	17	TIMEOUT	17.07574177600327	124	true	timeout	none	0	8	1	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:59:02.103054Z					8G	0			true		acacia-syntcomp26-coverage-337921-0bdef8aeca8b.scope
p4va-control-r5	ordered-visits-choice-real.ltl	ordered-visits-choice-real.tlsf	17	UNKNOWN	0.4817196970107034	2	false		none	0	38	2	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:59:02.596137Z		0.640000	22568960		8G	0			true		acacia-syntcomp26-coverage-337921-1497d383a81d.scope
p4va-control-r5	robot_grid_pb_5_5_pe_.ltl	robot_grid_pb_5_5_pe_.tlsf	17	TIMEOUT	17.143904835989815	124	true	timeout	none	0	8	3	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:59:19.778876Z					8G	0			true		acacia-syntcomp26-coverage-337921-6003dc8c1ae1.scope
p4va-control-r5	thermostat-F-real.ltl	thermostat-F-real.tlsf	17	TIMEOUT	17.08016901400697	124	true	timeout	none	0	8	4	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:59:36.870986Z					8G	0			true		acacia-syntcomp26-coverage-337921-3b55a9ccfe05.scope
p4va-control-r5	workstation_resupply_pb_3_pe_.ltl	workstation_resupply_pb_3_pe_.tlsf	17	REALIZABLE	16.511689599006786	0	false		none	11	32	5	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:59:53.393569Z		50.610000	321224704		8G	0			true		acacia-syntcomp26-coverage-337921-8286f676a9d1.scope
p4va-control-r5	sort50.ltl	sort50.tlsf	17	UNREALIZABLE	15.052632975988672	1	false		none	13	32	6	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T20:00:08.457297Z		59.750000	577810432		8G	0			true		acacia-syntcomp26-coverage-337921-93d8464936a8.scope
p4va-control-r5	amba_decomposed_arbiter_pb_5_pe_.ltl	amba_decomposed_arbiter_pb_5_pe_.tlsf	17	REALIZABLE	0.11688622599467635	0	false		status	11	30	7	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T20:00:08.586290Z		0.390000	32059392		8G	0			true		acacia-syntcomp26-coverage-337921-fbd1593cbbd6.scope
p4va-control-r5	collector_v2_pb_12_pe_.ltl	collector_v2_pb_12_pe_.tlsf	17	REALIZABLE	0.7509984979988076	0	false		none	11	30	8	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T20:00:09.348392Z		2.930000	101359616		8G	0			true		acacia-syntcomp26-coverage-337921-ca139a3c5e10.scope
p4va-control-r5	Alarm_a5f99bc6.ltl	Alarm_a5f99bc6.tlsf	17	TIMEOUT	17.128980159002822	124	true	timeout	status	0	8	9	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T20:00:26.511998Z					8G	0			true		acacia-syntcomp26-coverage-337921-c29816b1564d.scope
