solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit
p4va-control-r1	SPIPureNext.ltl	SPIPureNext.tlsf	17	TIMEOUT	17.052750766990357	124	true	timeout	none	0	8	0	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:46:43.533613Z					8G	0			true		acacia-syntcomp26-coverage-334177-7aaccf31ac58.scope
p4va-control-r1	heim-double-x-real.ltl	heim-double-x-real.tlsf	17	TIMEOUT	17.0819804900093	124	true	timeout	none	0	8	1	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:47:00.626150Z					8G	0			true		acacia-syntcomp26-coverage-334177-71576da74087.scope
p4va-control-r1	ordered-visits-choice-real.ltl	ordered-visits-choice-real.tlsf	17	UNKNOWN	0.4680209349899087	2	false		none	0	38	2	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:47:01.105430Z		0.620000	22507520		8G	0			true		acacia-syntcomp26-coverage-334177-4e18733b970f.scope
p4va-control-r1	robot_grid_pb_5_5_pe_.ltl	robot_grid_pb_5_5_pe_.tlsf	17	TIMEOUT	17.144615256009274	124	true	timeout	none	0	8	3	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:47:18.285622Z					8G	0			true		acacia-syntcomp26-coverage-334177-a8b10b50d1a8.scope
p4va-control-r1	thermostat-F-real.ltl	thermostat-F-real.tlsf	17	TIMEOUT	17.08588637399953	124	true	timeout	none	0	8	4	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:47:35.382188Z					8G	0			true		acacia-syntcomp26-coverage-334177-66a0bb851766.scope
p4va-control-r1	workstation_resupply_pb_3_pe_.ltl	workstation_resupply_pb_3_pe_.tlsf	17	REALIZABLE	16.55285309100873	0	false		none	11	32	5	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:47:51.945927Z		50.720000	321224704		8G	0			true		acacia-syntcomp26-coverage-334177-fc3b433c769b.scope
p4va-control-r1	sort50.ltl	sort50.tlsf	17	UNREALIZABLE	15.008613934987807	1	false		none	13	32	6	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:48:06.965321Z		59.590000	577814528		8G	0			true		acacia-syntcomp26-coverage-334177-94c1c18c2e9d.scope
p4va-control-r1	amba_decomposed_arbiter_pb_5_pe_.ltl	amba_decomposed_arbiter_pb_5_pe_.tlsf	17	REALIZABLE	0.11240453299251385	0	false		status	11	30	7	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:48:07.089080Z		0.370000	31903744		8G	0			true		acacia-syntcomp26-coverage-334177-632f14dee13d.scope
p4va-control-r1	collector_v2_pb_12_pe_.ltl	collector_v2_pb_12_pe_.tlsf	17	REALIZABLE	0.7816463449998992	0	false		none	11	30	8	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:48:07.881918Z		3.060000	101232640		8G	0			true		acacia-syntcomp26-coverage-334177-1c34be57d59a.scope
p4va-control-r1	Alarm_a5f99bc6.ltl	Alarm_a5f99bc6.tlsf	17	TIMEOUT	17.13526678600465	124	true	timeout	status	0	8	9	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:48:25.027156Z					8G	0			true		acacia-syntcomp26-coverage-334177-2e3ec64345f0.scope
