solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit
p4va-control-r3	SPIPureNext.ltl	SPIPureNext.tlsf	17	TIMEOUT	17.053480661998037	124	true	timeout	none	0	8	0	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:52:44.856661Z					8G	0			true		acacia-syntcomp26-coverage-337106-50cd1890a264.scope
p4va-control-r3	heim-double-x-real.ltl	heim-double-x-real.tlsf	17	TIMEOUT	17.085546531001455	124	true	timeout	none	0	8	1	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:53:01.952885Z					8G	0			true		acacia-syntcomp26-coverage-337106-a6acc6915cf5.scope
p4va-control-r3	ordered-visits-choice-real.ltl	ordered-visits-choice-real.tlsf	17	UNKNOWN	0.4660010900115594	2	false		none	0	38	2	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:53:02.430267Z		0.630000	22568960		8G	0			true		acacia-syntcomp26-coverage-337106-d6d596d46744.scope
p4va-control-r3	robot_grid_pb_5_5_pe_.ltl	robot_grid_pb_5_5_pe_.tlsf	17	TIMEOUT	17.143505389001803	124	true	timeout	none	0	8	3	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:53:19.608803Z					8G	0			true		acacia-syntcomp26-coverage-337106-e79012e818ca.scope
p4va-control-r3	thermostat-F-real.ltl	thermostat-F-real.tlsf	17	TIMEOUT	17.085739025002113	124	true	timeout	none	0	8	4	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:53:36.704759Z					8G	0			true		acacia-syntcomp26-coverage-337106-80032cb96352.scope
p4va-control-r3	workstation_resupply_pb_3_pe_.ltl	workstation_resupply_pb_3_pe_.tlsf	17	TIMEOUT	17.052441969004576	124	true	timeout	none	0	8	5	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:53:53.767692Z					8G	0			true		acacia-syntcomp26-coverage-337106-edca06657963.scope
p4va-control-r3	sort50.ltl	sort50.tlsf	17	UNREALIZABLE	14.563236866990337	1	false		none	13	32	6	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:54:08.342242Z		57.820000	577896448		8G	0			true		acacia-syntcomp26-coverage-337106-b9bc2b6cf41e.scope
p4va-control-r3	amba_decomposed_arbiter_pb_5_pe_.ltl	amba_decomposed_arbiter_pb_5_pe_.tlsf	17	REALIZABLE	0.11968792301195208	0	false		status	11	30	7	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:54:08.478634Z		0.430000	32055296		8G	0			true		acacia-syntcomp26-coverage-337106-620d0a14136d.scope
p4va-control-r3	collector_v2_pb_12_pe_.ltl	collector_v2_pb_12_pe_.tlsf	17	REALIZABLE	0.7506504310003947	0	false		none	11	30	8	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:54:09.240699Z		2.910000	101376000		8G	0			true		acacia-syntcomp26-coverage-337106-39486357da43.scope
p4va-control-r3	Alarm_a5f99bc6.ltl	Alarm_a5f99bc6.tlsf	17	TIMEOUT	17.14378848100023	124	true	timeout	status	0	8	9	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:54:26.416239Z					8G	0			true		acacia-syntcomp26-coverage-337106-b82d205b599a.scope
