solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit
p4va-control-r4	SPIPureNext.ltl	SPIPureNext.tlsf	17	TIMEOUT	17.053299462990253	124	true	timeout	none	0	8	0	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:56:46.834269Z					8G	0			true		acacia-syntcomp26-coverage-337719-a8f195937df0.scope
p4va-control-r4	heim-double-x-real.ltl	heim-double-x-real.tlsf	17	TIMEOUT	17.09166684599768	124	true	timeout	none	0	8	1	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:57:03.948177Z					8G	0			true		acacia-syntcomp26-coverage-337719-37654a8a31bf.scope
p4va-control-r4	ordered-visits-choice-real.ltl	ordered-visits-choice-real.tlsf	17	UNKNOWN	0.48890735900204163	2	false		none	0	38	2	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:57:04.448232Z		0.660000	22544384		8G	0			true		acacia-syntcomp26-coverage-337719-44b8597daa8b.scope
p4va-control-r4	robot_grid_pb_5_5_pe_.ltl	robot_grid_pb_5_5_pe_.tlsf	17	TIMEOUT	17.143915255990578	124	true	timeout	none	0	8	3	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:57:21.623487Z					8G	0			true		acacia-syntcomp26-coverage-337719-5fe77a631e29.scope
p4va-control-r4	thermostat-F-real.ltl	thermostat-F-real.tlsf	17	TIMEOUT	17.08543058199575	124	true	timeout	none	0	8	4	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:57:38.719036Z					8G	0			true		acacia-syntcomp26-coverage-337719-1a4d8040fab3.scope
p4va-control-r4	workstation_resupply_pb_3_pe_.ltl	workstation_resupply_pb_3_pe_.tlsf	17	TIMEOUT	17.039171453012386	124	true	timeout	none	0	8	5	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:57:55.768750Z					8G	0			true		acacia-syntcomp26-coverage-337719-775098ab44af.scope
p4va-control-r4	sort50.ltl	sort50.tlsf	17	UNREALIZABLE	13.956586269996478	1	false		none	13	32	6	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:58:09.736771Z		55.390000	577863680		8G	0			true		acacia-syntcomp26-coverage-337719-eb0ada0ef086.scope
p4va-control-r4	amba_decomposed_arbiter_pb_5_pe_.ltl	amba_decomposed_arbiter_pb_5_pe_.tlsf	17	REALIZABLE	0.12393386499024928	0	false		status	11	30	7	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:58:09.876806Z		0.410000	31993856		8G	0			true		acacia-syntcomp26-coverage-337719-095d6b0b724c.scope
p4va-control-r4	collector_v2_pb_12_pe_.ltl	collector_v2_pb_12_pe_.tlsf	17	REALIZABLE	0.8047607019980205	0	false		none	11	30	8	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:58:10.692562Z		3.140000	101367808		8G	0			true		acacia-syntcomp26-coverage-337719-65bb11c2fbc0.scope
p4va-control-r4	Alarm_a5f99bc6.ltl	Alarm_a5f99bc6.tlsf	17	TIMEOUT	17.144764486001804	124	true	timeout	status	0	8	9	31144e84ff83fba3256ab4febd71b8c46f3061a7	e387ad22411e3b429a62b1559ad29216d301c57182aeebd960712d15dd75307f	otf_sparse_formula	2026-09-17T19:58:27.875918Z					8G	0			true		acacia-syntcomp26-coverage-337719-6050e7cf16e9.scope
