target,diag_index,diag_kind,checkpoint,wrapper_returncode,wrapper_timed_out,wrapper_stdout_bytes,wrapper_stderr_bytes,pid,instance,path,translation_pref,rsimp_ms,rsimp_changed,syntactic_bypass,syntactic_bypass_ms,translation_ms,aut_states,aut_edges,fast_class,fast_class_ms,fast_solve_ms,fast_verdict,preproc,preproc_ms,preproc_states_before,preproc_states_after,preproc_edges_before,preproc_edges_after,cap_census_ms,cap_k,cap_states_at_k,cap_states_finite,cap_states_zero,cap_counting_states,cap_finite_counting_states,simulation_census_ms,simulation_states_after,simulation_states_removed,bool_threshold,bitset_threshold,max_f,max_f_size,loops,k_attempts,cpre_ms,picker_ms,apply_ms,downset_ms,actions_seen,meets_computed,meet_batches,alphabet_input_paths,alphabet_input_nodes,alphabet_output_paths,alphabet_output_nodes,alphabet_bdd_nodes,equivariant,eq_clients,eq_blocks,eq_orbits,sym_families,sym_indices,sym_matrix,sym_subsets,sym_selected,sym_orbit_sizes,sym_blocks,sym_shared,solve_ms,total_ms,result,final_reason,source_format,tlsf_effective_target,tlsf_gr_level,tlsf_semantics,tlsf_target
detector_unreal16.ltl,6,progress,alphabet-census,2,0,0,12792,1145063,detector_unreal16.ltl,real,small,2,0,fallback,0,8266,54,277,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,65536,131072,131072,1389305,not-run,0,0,0,-,-,-,-,-,-,-,-,0,10179,unknown,unknown,ltl,-,-1,-,-
detector_unreal16.ltl,7,progress,after-decomposition,2,0,0,12792,1145064,detector_unreal16.ltl,unreal-formula,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,3,unknown,unknown,ltl,-,-1,-,-
detector_unreal16.ltl,8,progress,after-rsimp,2,0,0,12792,1145064,detector_unreal16.ltl,unreal-formula,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
detector_unreal16.ltl,9,progress,after-translation,2,0,0,12792,1145064,detector_unreal16.ltl,unreal-formula,small,2,0,fallback,0,23758,53,172,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,23762,unknown,unknown,ltl,-,-1,-,-
detector_unreal16.ltl,10,progress,alphabet-census,2,0,0,12792,1145064,detector_unreal16.ltl,unreal-formula,small,2,0,fallback,0,23758,53,172,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,131072,131072,1499952,not-run,0,0,0,-,-,-,-,-,-,-,-,0,25244,unknown,unknown,ltl,-,-1,-,-
full_arbiter_enc8.ltl,1,final,final,124,1,0,8865,1145081,full_arbiter_enc8.ltl,real,small,2,0,fallback,0,6,43,156,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,128,128,2108,not-run,0,0,0,-,-,-,-,-,-,-,-,0,10,unknown,alphabet-census-only,ltl,-,-1,-,-
full_arbiter_enc8.ltl,2,progress,after-decomposition,124,1,0,8865,1145081,full_arbiter_enc8.ltl,real,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,3,unknown,unknown,ltl,-,-1,-,-
full_arbiter_enc8.ltl,3,progress,after-rsimp,124,1,0,8865,1145081,full_arbiter_enc8.ltl,real,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,3,unknown,unknown,ltl,-,-1,-,-
full_arbiter_enc8.ltl,4,progress,after-translation,124,1,0,8865,1145081,full_arbiter_enc8.ltl,real,small,2,0,fallback,0,6,43,156,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,9,unknown,unknown,ltl,-,-1,-,-
full_arbiter_enc8.ltl,5,progress,alphabet-census,124,1,0,8865,1145081,full_arbiter_enc8.ltl,real,small,2,0,fallback,0,6,43,156,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,128,128,2108,not-run,0,0,0,-,-,-,-,-,-,-,-,0,9,unknown,unknown,ltl,-,-1,-,-
full_arbiter_enc8.ltl,6,progress,after-decomposition,124,1,0,8865,1145082,full_arbiter_enc8.ltl,unreal-formula,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,3,unknown,unknown,ltl,-,-1,-,-
full_arbiter_enc8.ltl,7,progress,after-rsimp,124,1,0,8865,1145082,full_arbiter_enc8.ltl,unreal-formula,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,1,final,final,2,0,0,12600,1145205,lift3.ltl,unreal-formula,small,2,0,fallback,0,6,164,2181,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,232,144,4664,not-run,0,0,0,-,-,-,-,-,-,-,-,0,11,unknown,alphabet-census-only,ltl,-,-1,-,-
lift3.ltl,2,final,final,2,0,0,12600,1145204,lift3.ltl,real,small,2,0,fallback,0,10,169,1952,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,236,120,4896,not-run,0,0,0,-,-,-,-,-,-,-,-,0,16,unknown,alphabet-census-only,ltl,-,-1,-,-
lift3.ltl,3,progress,after-decomposition,2,0,0,12600,1145204,lift3.ltl,real,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,3,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,4,progress,after-rsimp,2,0,0,12600,1145204,lift3.ltl,real,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,5,progress,after-translation,2,0,0,12600,1145204,lift3.ltl,real,small,2,0,fallback,0,10,169,1952,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,13,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,6,progress,alphabet-census,2,0,0,12600,1145204,lift3.ltl,real,small,2,0,fallback,0,10,169,1952,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,236,120,4896,not-run,0,0,0,-,-,-,-,-,-,-,-,0,15,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,7,progress,after-decomposition,2,0,0,12600,1145205,lift3.ltl,unreal-formula,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,8,progress,after-rsimp,2,0,0,12600,1145205,lift3.ltl,unreal-formula,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,9,progress,after-translation,2,0,0,12600,1145205,lift3.ltl,unreal-formula,small,2,0,fallback,0,6,164,2181,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,9,unknown,unknown,ltl,-,-1,-,-
lift3.ltl,10,progress,alphabet-census,2,0,0,12600,1145205,lift3.ltl,unreal-formula,small,2,0,fallback,0,6,164,2181,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,232,144,4664,not-run,0,0,0,-,-,-,-,-,-,-,-,0,11,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,1,final,final,2,0,0,12615,1145210,lift4.ltl,unreal-formula,small,2,0,fallback,0,25,594,12651,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,464,400,24392,not-run,0,0,0,-,-,-,-,-,-,-,-,0,53,unknown,alphabet-census-only,ltl,-,-1,-,-
lift4.ltl,2,final,final,2,0,0,12615,1145209,lift4.ltl,real,small,2,0,fallback,0,51,437,9212,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,480,297,20941,not-run,0,0,0,-,-,-,-,-,-,-,-,0,75,unknown,alphabet-census-only,ltl,-,-1,-,-
lift4.ltl,3,progress,after-decomposition,2,0,0,12615,1145209,lift4.ltl,real,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,4,progress,after-rsimp,2,0,0,12615,1145209,lift4.ltl,real,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,5,progress,after-translation,2,0,0,12615,1145209,lift4.ltl,real,small,2,0,fallback,0,51,437,9212,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,54,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,6,progress,alphabet-census,2,0,0,12615,1145209,lift4.ltl,real,small,2,0,fallback,0,51,437,9212,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,480,297,20941,not-run,0,0,0,-,-,-,-,-,-,-,-,0,75,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,7,progress,after-decomposition,2,0,0,12615,1145210,lift4.ltl,unreal-formula,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,8,progress,after-rsimp,2,0,0,12615,1145210,lift4.ltl,unreal-formula,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,9,progress,after-translation,2,0,0,12615,1145210,lift4.ltl,unreal-formula,small,2,0,fallback,0,25,594,12651,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,28,unknown,unknown,ltl,-,-1,-,-
lift4.ltl,10,progress,alphabet-census,2,0,0,12615,1145210,lift4.ltl,unreal-formula,small,2,0,fallback,0,25,594,12651,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,464,400,24392,not-run,0,0,0,-,-,-,-,-,-,-,-,0,52,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,1,final,final,2,0,0,12711,1145214,lift_unary_enc3.ltl,real,small,2,0,fallback,0,22,221,2855,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,472,261,10366,not-run,0,0,0,-,-,-,-,-,-,-,-,0,31,unknown,alphabet-census-only,ltl,-,-1,-,-
lift_unary_enc3.ltl,2,final,final,2,0,0,12711,1145215,lift_unary_enc3.ltl,unreal-formula,small,2,0,fallback,0,30,615,13117,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,32,432,256,21607,not-run,0,0,0,-,-,-,-,-,-,-,-,0,58,unknown,alphabet-census-only,ltl,-,-1,-,-
lift_unary_enc3.ltl,3,progress,after-decomposition,2,0,0,12711,1145214,lift_unary_enc3.ltl,real,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,4,progress,after-rsimp,2,0,0,12711,1145214,lift_unary_enc3.ltl,real,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,5,progress,after-translation,2,0,0,12711,1145214,lift_unary_enc3.ltl,real,small,2,0,fallback,0,22,221,2855,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,25,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,6,progress,alphabet-census,2,0,0,12711,1145214,lift_unary_enc3.ltl,real,small,2,0,fallback,0,22,221,2855,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,472,261,10366,not-run,0,0,0,-,-,-,-,-,-,-,-,0,31,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,7,progress,after-decomposition,2,0,0,12711,1145215,lift_unary_enc3.ltl,unreal-formula,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,8,progress,after-rsimp,2,0,0,12711,1145215,lift_unary_enc3.ltl,unreal-formula,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,9,progress,after-translation,2,0,0,12711,1145215,lift_unary_enc3.ltl,unreal-formula,small,2,0,fallback,0,30,615,13117,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,33,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc3.ltl,10,progress,alphabet-census,2,0,0,12711,1145215,lift_unary_enc3.ltl,unreal-formula,small,2,0,fallback,0,30,615,13117,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,32,432,256,21607,not-run,0,0,0,-,-,-,-,-,-,-,-,0,58,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,1,final,final,2,0,0,12754,1145219,lift_unary_enc4.ltl,real,small,2,0,fallback,0,303,796,20630,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1952,1134,87092,not-run,0,0,0,-,-,-,-,-,-,-,-,0,398,unknown,alphabet-census-only,ltl,-,-1,-,-
lift_unary_enc4.ltl,2,final,final,2,0,0,12754,1145220,lift_unary_enc4.ltl,unreal-formula,small,2,0,fallback,0,1104,4219,223396,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,70,1696,1120,311213,not-run,0,0,0,-,-,-,-,-,-,-,-,0,1805,unknown,alphabet-census-only,ltl,-,-1,-,-
lift_unary_enc4.ltl,3,progress,after-decomposition,2,0,0,12754,1145219,lift_unary_enc4.ltl,real,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,4,progress,after-rsimp,2,0,0,12754,1145219,lift_unary_enc4.ltl,real,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,5,progress,after-translation,2,0,0,12754,1145219,lift_unary_enc4.ltl,real,small,2,0,fallback,0,303,796,20630,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,306,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,6,progress,alphabet-census,2,0,0,12754,1145219,lift_unary_enc4.ltl,real,small,2,0,fallback,0,303,796,20630,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1952,1134,87092,not-run,0,0,0,-,-,-,-,-,-,-,-,0,398,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,7,progress,after-decomposition,2,0,0,12754,1145220,lift_unary_enc4.ltl,unreal-formula,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,8,progress,after-rsimp,2,0,0,12754,1145220,lift_unary_enc4.ltl,unreal-formula,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,9,progress,after-translation,2,0,0,12754,1145220,lift_unary_enc4.ltl,unreal-formula,small,2,0,fallback,0,1104,4219,223396,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,1108,unknown,unknown,ltl,-,-1,-,-
lift_unary_enc4.ltl,10,progress,alphabet-census,2,0,0,12754,1145220,lift_unary_enc4.ltl,unreal-formula,small,2,0,fallback,0,1104,4219,223396,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,70,1696,1120,311213,not-run,0,0,0,-,-,-,-,-,-,-,-,0,1803,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,1,final,final,2,0,0,12762,1145224,ltl2dba_theta14.ltl,real,small,2,0,fallback,0,7942,53,251,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,49152,98304,98304,1040074,not-run,0,0,0,-,-,-,-,-,-,-,-,0,9432,unknown,alphabet-census-only,ltl,-,-1,-,-
ltl2dba_theta14.ltl,2,final,final,2,0,0,12762,1145225,ltl2dba_theta14.ltl,unreal-formula,small,2,0,fallback,0,11120,52,288,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,98304,98304,1050977,not-run,0,0,0,-,-,-,-,-,-,-,-,0,12309,unknown,alphabet-census-only,ltl,-,-1,-,-
ltl2dba_theta14.ltl,3,progress,after-decomposition,2,0,0,12762,1145224,ltl2dba_theta14.ltl,real,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,4,progress,after-rsimp,2,0,0,12762,1145224,ltl2dba_theta14.ltl,real,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,5,progress,after-translation,2,0,0,12762,1145224,ltl2dba_theta14.ltl,real,small,2,0,fallback,0,7942,53,251,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,7945,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,6,progress,alphabet-census,2,0,0,12762,1145224,ltl2dba_theta14.ltl,real,small,2,0,fallback,0,7942,53,251,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,49152,98304,98304,1040074,not-run,0,0,0,-,-,-,-,-,-,-,-,0,9422,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,7,progress,after-decomposition,2,0,0,12762,1145225,ltl2dba_theta14.ltl,unreal-formula,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,8,progress,after-rsimp,2,0,0,12762,1145225,ltl2dba_theta14.ltl,unreal-formula,small,2,0,not-run,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,9,progress,after-translation,2,0,0,12762,1145225,ltl2dba_theta14.ltl,unreal-formula,small,2,0,fallback,0,11120,52,288,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,11123,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta14.ltl,10,progress,alphabet-census,2,0,0,12762,1145225,ltl2dba_theta14.ltl,unreal-formula,small,2,0,fallback,0,11120,52,288,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,98304,98304,1050977,not-run,0,0,0,-,-,-,-,-,-,-,-,0,12304,unknown,unknown,ltl,-,-1,-,-
ltl2dba_theta16.ltl,1,final,final,2,0,0,12780,1145229,ltl2dba_theta16.ltl,real,small,2,0,fallback,0,48901,59,298,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196608,196608,393216,393216,4025782,not-run,0,0,0,-,-,-,-,-,-,-,-,0,58080,unknown,alphabet-census-only,ltl,-,-1,-,-
ltl2dba_theta16.ltl,2,final,final,2,0,0,12780,1145230,ltl2dba_theta16.ltl,unreal-formula,small,2,0,fallback,0,65255,58,341,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,393216,393216,3854261,not-run,0,0,0,-,-,-,-,-,-,-,-,0,73050,unknown,alphabet-census-only,ltl,-,-1,-,-
ltl2dba_theta16.ltl,3,progress,after-decomposition,2,0,0,12780,1145229,ltl2dba_theta16.ltl,real,small,2,0,fallback,0,0,0,0,not-run,0,0,fallback,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not-run,0,0,0,-,-,-,-,-,-,-,-,0,2,unknown,unknown,ltl,-,-1,-,-
