solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit	winner	lift_elapsed	fallback_start
N-a	amba_decomposed_lock_pb_13_pe_.ltl	amba_decomposed_lock_pb_13_pe_.tlsf	60	REALIZABLE	2.6690414970507845	0	false		status	11	32	10	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:24:27.342574Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	2.630000	1412386816		8G	0			true		acacia-syntcomp26-coverage-1874651-abbf02347fc5.scope	lifting	2.5706572689814493	
N-a	amba_decomposed_lock_pb_14_pe_.ltl	amba_decomposed_lock_pb_14_pe_.tlsf	60	REALIZABLE	5.021745502948761	0	false		status	11	32	11	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:24:32.386920Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	4.980000	1482850304		8G	0			true		acacia-syntcomp26-coverage-1874651-fa798ab3c9e3.scope	lifting	4.933074227999896	
N-a	amba_decomposed_lock_pb_15_pe_.ltl	amba_decomposed_lock_pb_15_pe_.tlsf	60	REALIZABLE	12.859149312018417	0	false		status	11	33	12	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:24:45.269268Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	12.800000	1618870272		8G	0			true		acacia-syntcomp26-coverage-1874651-dc4990fe085c.scope	lifting	12.772395304986276	
N-a	amba_decomposed_lock_pb_16_pe_.ltl	amba_decomposed_lock_pb_16_pe_.tlsf	60	TIMEOUT	60.082949790987186	124	true	timeout	status	0	6	13	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:25:45.365699Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1874651-d887350b0d7d.scope	fallback-pending	19.960067222011276	533403.612422024
N-a	amba_decomposed_lock_pb_30_pe_.ltl	amba_decomposed_lock_pb_30_pe_.tlsf	60	TIMEOUT	60.09305092692375	124	true	timeout	status	0	105	14	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:26:45.471851Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1874651-5e86c7889f7f.scope	fallback-pending	19.95297947106883	533463.70875615
N-a	amba_decomposed_lock_pb_5_pe_.ltl	amba_decomposed_lock_pb_5_pe_.tlsf	60	REALIZABLE	0.9153361009666696	0	false		status	11	31	15	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:26:46.405883Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.880000	339931136		8G	0			true		acacia-syntcomp26-coverage-1874651-ed8a0b701504.scope	lifting	0.8424840369261801	
N-a	amba_decomposed_lock_pb_6_pe_.ltl	amba_decomposed_lock_pb_6_pe_.tlsf	60	REALIZABLE	0.9156536789378151	0	false		status	11	31	16	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:26:47.344361Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.890000	675663872		8G	0			true		acacia-syntcomp26-coverage-1874651-2a4ed00f3266.scope	lifting	0.8477580309845507	
N-a	amba_decomposed_lock_pb_7_pe_.ltl	amba_decomposed_lock_pb_7_pe_.tlsf	60	REALIZABLE	0.9334851199528202	0	false		status	11	31	17	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:26:48.302233Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.900000	675950592		8G	0			true		acacia-syntcomp26-coverage-1874651-741821c0fc6b.scope	lifting	0.8541290870634839	
N-a	amba_decomposed_lock_pb_8_pe_.ltl	amba_decomposed_lock_pb_8_pe_.tlsf	60	REALIZABLE	0.9690160809550434	0	false		status	11	31	18	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:26:49.293988Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.940000	677019648		8G	0			true		acacia-syntcomp26-coverage-1874651-891b532696c6.scope	lifting	0.8825452490709722	
N-a	amba_decomposed_lock_pb_9_pe_.ltl	amba_decomposed_lock_pb_9_pe_.tlsf	60	REALIZABLE	0.9963212839793414	0	false		status	11	31	19	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:26:50.311803Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	0.970000	678895616		8G	0			true		acacia-syntcomp26-coverage-1874651-416ee0b1609f.scope	lifting	0.9235303170280531	
N-a	arbiter_on_inpchange_pb_5_pe_.ltl	arbiter_on_inpchange_pb_5_pe_.tlsf	60	REALIZABLE	6.30429932102561	0	false		none	11	31	20	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:26:56.640309Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	6.280000	575266816		8G	0			true		acacia-syntcomp26-coverage-1874651-d9883b3f2e84.scope	lifting	6.217830730020069	
N-a	arbiter_on_inpchange_pb_6_pe_.ltl	arbiter_on_inpchange_pb_6_pe_.tlsf	60	REALIZABLE	15.89198173803743	0	false		none	11	33	21	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:27:12.557415Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	15.850000	1433051136		8G	0			true		acacia-syntcomp26-coverage-1874651-8abedc0c138f.scope	lifting	15.80220445501618	
N-a	arbiter_on_inpchange_pb_7_pe_.ltl	arbiter_on_inpchange_pb_7_pe_.tlsf	60	TIMEOUT	60.132519918028265	124	true	timeout	none	0	8	22	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:28:12.716354Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1874651-0a6e1b1a43d5.scope	fallback-pending	19.947800053982064	533550.899505603
N-a	arbiter_pb_10_pe_.ltl	arbiter_pb_10_pe_.tlsf	60	REALIZABLE	2.605935542960651	0	false		none	11	31	23	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:28:15.347239Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	2.570000	732233728		8G	0			true		acacia-syntcomp26-coverage-1874651-002f0ae069a6.scope	lifting	2.522366072051227	
N-a	arbiter_pb_5_pe_.ltl	arbiter_pb_5_pe_.tlsf	60	REALIZABLE	1.0665782709838822	0	false		none	11	31	24	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:28:16.426629Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.030000	343683072		8G	0			true		acacia-syntcomp26-coverage-1874651-0741f708d72e.scope	lifting	0.9835133489686996	
N-a	arbiter_pb_6_pe_.ltl	arbiter_pb_6_pe_.tlsf	60	REALIZABLE	1.2328726999694481	0	false		none	11	31	25	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:28:17.682451Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.210000	681795584		8G	0			true		acacia-syntcomp26-coverage-1874651-7341d992ff86.scope	lifting	1.1600885790539905	
N-a	arbiter_pb_7_pe_.ltl	arbiter_pb_7_pe_.tlsf	60	REALIZABLE	1.4434728079941124	0	false		none	11	31	26	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:28:19.139603Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.410000	687386624		8G	0			true		acacia-syntcomp26-coverage-1874651-e511f6988b8a.scope	lifting	1.3486644799122587	
N-a	arbiter_pb_8_pe_.ltl	arbiter_pb_8_pe_.tlsf	60	REALIZABLE	1.6756448410451412	0	false		none	11	31	27	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:28:20.840390Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	1.660000	694034432		8G	0			true		acacia-syntcomp26-coverage-1874651-db139f7374fc.scope	lifting	1.6081197069725022	
N-a	arbiter_pb_9_pe_.ltl	arbiter_pb_9_pe_.tlsf	60	REALIZABLE	2.0736782220192254	0	false		none	11	31	28	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:28:22.936503Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai	2.040000	708042752		8G	0			true		acacia-syntcomp26-coverage-1874651-5d5aeacf1fb3.scope	lifting	1.9882330880500376	
N-a	arbiter_with_buffer_pb_10_pe_.ltl	arbiter_with_buffer_pb_10_pe_.tlsf	60	TIMEOUT	60.12906482000835	124	true	timeout	none	0	8	29	ee37c727	f49aa81b41d04c316a7688801ae3fb17ad0fc3d8b9ae5951c0c03abda31fb10f	otf_sparse_formula	2026-09-24T11:29:23.089485Z	--lift-budget-fraction 0.3333333333333333 --cap 60 --tlsf-tools-build /home/gperez/GIT-repos/tlsf-tools/build-P5-9212e2b --bindings-python /usr/bin/python3.13 --bindings-site /usr/local/lib64/python3.13/site-packages --buddy-adapter /home/gperez/GIT-repos/acacia-gr1-par2-timing/build_gr1par2-adapter-ee37c727/libbuddy_veccompose_adapter.so -- /home/gperez/GIT-repos/acacia-bonsai/build_w1_B/src/acacia-bonsai				8G	0			true		acacia-syntcomp26-coverage-1874651-2c6a2a74d7b5.scope	fallback-pending	19.955794579000212	533621.279264652
