solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit
p4sel-control-r5	SPIPureNext.ltl	SPIPureNext.tlsf	17	TIMEOUT	17.053502624010434	124	true	timeout	none	0	8	0	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:31:49.700969Z					8G	0			true		acacia-syntcomp26-coverage-363926-27cad3a2db83.scope
p4sel-control-r5	heim-double-x-real.ltl	heim-double-x-real.tlsf	17	TIMEOUT	17.09293381299358	124	true	timeout	none	0	8	1	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:32:06.824233Z					8G	0			true		acacia-syntcomp26-coverage-363926-3e2a5d1cd0eb.scope
p4sel-control-r5	ordered-visits-choice-real.ltl	ordered-visits-choice-real.tlsf	17	UNKNOWN	0.4702863429993158	2	false		none	0	38	2	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:32:07.305811Z		0.620000	22278144		8G	0			true		acacia-syntcomp26-coverage-363926-cd6d46582962.scope
p4sel-control-r5	robot_grid_pb_5_5_pe_.ltl	robot_grid_pb_5_5_pe_.tlsf	17	TIMEOUT	17.14262532199791	124	true	timeout	none	0	8	3	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:32:24.484899Z					8G	0			true		acacia-syntcomp26-coverage-363926-49249f2c90bc.scope
p4sel-control-r5	thermostat-F-real.ltl	thermostat-F-real.tlsf	17	TIMEOUT	17.085534961006488	124	true	timeout	none	0	8	4	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:32:41.581527Z					8G	0			true		acacia-syntcomp26-coverage-363926-ec0cc7c559f3.scope
p4sel-control-r5	workstation_resupply_pb_3_pe_.ltl	workstation_resupply_pb_3_pe_.tlsf	17	TIMEOUT	17.053008107002825	124	true	timeout	none	0	8	5	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:32:58.645251Z					8G	0			true		acacia-syntcomp26-coverage-363926-49d8dea6b7e1.scope
p4sel-control-r5	sort50.ltl	sort50.tlsf	17	UNREALIZABLE	15.004395552998176	1	false		none	13	32	6	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:33:13.660766Z		59.510000	577593344		8G	0			true		acacia-syntcomp26-coverage-363926-2462a3dead6a.scope
p4sel-control-r5	amba_decomposed_arbiter_pb_5_pe_.ltl	amba_decomposed_arbiter_pb_5_pe_.tlsf	17	REALIZABLE	0.11303170199971646	0	false		status	11	30	7	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:33:13.785337Z		0.390000	31797248		8G	0			true		acacia-syntcomp26-coverage-363926-a6e5025c85b8.scope
p4sel-control-r5	collector_v2_pb_12_pe_.ltl	collector_v2_pb_12_pe_.tlsf	17	REALIZABLE	0.7804699760017684	0	false		none	11	30	8	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:33:14.577200Z		3.020000	101335040		8G	0			true		acacia-syntcomp26-coverage-363926-5a5e81d9c027.scope
p4sel-control-r5	Alarm_a5f99bc6.ltl	Alarm_a5f99bc6.tlsf	17	TIMEOUT	17.143262992001837	124	true	timeout	status	0	8	9	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:33:31.755768Z					8G	0			true		acacia-syntcomp26-coverage-363926-547d72fe7cd7.scope
