solver_label	instance	tlsf_file	cap_s	result	seconds	exit_code	timed_out	resource_reason	expectation_source	stdout_bytes	stderr_bytes	run_index	acacia_sha	binary_sha256	preset	timestamp_utc	flags	cpu_seconds	max_process_rss_bytes	scope_memory_peak_bytes	memory_max	memory_swap_max	allowed_cpus	cpu_quota	collect_rusage	worker_records_dir	scope_unit
p4sel-control-r3	SPIPureNext.ltl	SPIPureNext.tlsf	17	TIMEOUT	17.055299411003944	124	true	timeout	none	0	8	0	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:25:51.112961Z					8G	0			true		acacia-syntcomp26-coverage-362852-201e0ae8c288.scope
p4sel-control-r3	heim-double-x-real.ltl	heim-double-x-real.tlsf	17	TIMEOUT	17.086045249991002	124	true	timeout	none	0	8	1	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:26:08.211250Z					8G	0			true		acacia-syntcomp26-coverage-362852-59b03d91090f.scope
p4sel-control-r3	ordered-visits-choice-real.ltl	ordered-visits-choice-real.tlsf	17	UNKNOWN	0.5426818100095261	2	false		none	0	38	2	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:26:08.771500Z		0.710000	22269952		8G	0			true		acacia-syntcomp26-coverage-362852-f5ca4246830d.scope
p4sel-control-r3	robot_grid_pb_5_5_pe_.ltl	robot_grid_pb_5_5_pe_.tlsf	17	TIMEOUT	17.128468401991995	124	true	timeout	none	0	8	3	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:26:25.931430Z					8G	0			true		acacia-syntcomp26-coverage-362852-acf9c2dde903.scope
p4sel-control-r3	thermostat-F-real.ltl	thermostat-F-real.tlsf	17	TIMEOUT	17.085783328002435	124	true	timeout	none	0	8	4	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:26:43.030014Z					8G	0			true		acacia-syntcomp26-coverage-362852-a24206aeb1b4.scope
p4sel-control-r3	workstation_resupply_pb_3_pe_.ltl	workstation_resupply_pb_3_pe_.tlsf	17	TIMEOUT	17.05310938099865	124	true	timeout	none	0	8	5	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:27:00.093109Z					8G	0			true		acacia-syntcomp26-coverage-362852-3fdee26c20ee.scope
p4sel-control-r3	sort50.ltl	sort50.tlsf	17	UNREALIZABLE	14.104580612998689	1	false		none	13	32	6	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:27:14.209122Z		56.040000	577839104		8G	0			true		acacia-syntcomp26-coverage-362852-ce43dd42b2bf.scope
p4sel-control-r3	amba_decomposed_arbiter_pb_5_pe_.ltl	amba_decomposed_arbiter_pb_5_pe_.tlsf	17	REALIZABLE	0.11490512399177533	0	false		status	11	30	7	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:27:14.336103Z		0.400000	31793152		8G	0			true		acacia-syntcomp26-coverage-362852-fe0553476b4e.scope
p4sel-control-r3	collector_v2_pb_12_pe_.ltl	collector_v2_pb_12_pe_.tlsf	17	REALIZABLE	0.815026898009819	0	false		none	11	30	8	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:27:15.163268Z		3.180000	101195776		8G	0			true		acacia-syntcomp26-coverage-362852-8caf7750f55f.scope
p4sel-control-r3	Alarm_a5f99bc6.ltl	Alarm_a5f99bc6.tlsf	17	TIMEOUT	17.130528894005693	124	true	timeout	status	0	8	9	31144e84ff83fba3256ab4febd71b8c46f3061a7	436e1a789c0e289c5a4a50843df9bad74a7d12ecd0bf23ff349a5abe7905ceda	otf_sparse_formula	2026-09-17T21:27:32.331956Z					8G	0			true		acacia-syntcomp26-coverage-362852-d3fbad999a6b.scope
