instance	result	exit_code	seconds	cap_s
01.ltl	REALIZABLE	0	0.022153745987452567	120
02.ltl	REALIZABLE	0	0.06202785999630578	120
03.ltl	REALIZABLE	0	3.314026288993773	120
05.ltl	REALIZABLE	0	13.52723313999013	120
06.ltl	REALIZABLE	0	19.994777754996903	120
07.ltl	REALIZABLE	0	19.065307344004395	120
08.ltl	REALIZABLE	0	31.345181363009033	120
09.ltl	REALIZABLE	0	7.996674492998864	120
10.ltl	REALIZABLE	0	3.469715664992691	120
11.ltl	REALIZABLE	0	3.5247909460013034	120
12.ltl	REALIZABLE	0	5.4314838540012715	120
13.ltl	REALIZABLE	0	5.877649334986927	120
ActionConverter.ltl	REALIZABLE	0	0.02789248300541658	120
AlarmMin_efe2feaf.ltl	REALIZABLE	0	0.022744186004274525	120
Alarm_06e9cad4.ltl	REALIZABLE	0	1.5981724099983694	120
Alarm_2d1010f8.ltl	REALIZABLE	0	0.018753778000245802	120
Alarm_68c86764.ltl	REALIZABLE	0	1.7549386789905839	120
Alarm_70523fbe.ltl	REALIZABLE	0	0.9331195040140301	120
Alarm_88c5c1c3.ltl	REALIZABLE	0	0.0187788309995085	120
Alarm_9cac58d3.ltl	REALIZABLE	0	0.019349119000253268	120
Alarm_a5f99bc6.ltl	REALIZABLE	0	20.202102903000196	120
Alarm_f2774e0b.ltl	REALIZABLE	0	0.9318131339969113	120
AllHeating_d6376bf9.ltl	REALIZABLE	0	0.03859418202773668	120
AllLights_06e9cad4.ltl	UNREALIZABLE	1	1.6599755260103848	120
AllLights_2c5b09da.ltl	UNREALIZABLE	1	0.9049953439971432	120
AllLights_63831f8c.ltl	UNREALIZABLE	1	1.7262686419999227	120
AllLights_aeb1d897.ltl	UNREALIZABLE	1	2.6962223739974434	120
AllLights_b209ff21.ltl	UNREALIZABLE	1	2.491669290000573	120
AllLights_d6c5ac79.ltl	UNREALIZABLE	1	2.6752974720002385	120
AllShades_66f450a4.ltl	UNREALIZABLE	1	1.7486154490034096	120
Assumptions_a50cadd7.ltl	UNREALIZABLE	1	0.022640341994701885	120
Automata.ltl	REALIZABLE	0	0.04672708999714814	120
Automata16S.ltl	REALIZABLE	0	64.67015362900565	120
Automata32S.ltl	TIMEOUT	124	120.2241948400042	120
Button.ltl	REALIZABLE	0	0.033785873994929716	120
CheckAlarmBroken1_1a2942e3.ltl	REALIZABLE	0	0.02265778000582941	120
CheckAlarm_6bea956e.ltl	UNREALIZABLE	1	0.016850232001161203	120
CheckCoffeMachineBroken1_a5f99bc6.ltl	REALIZABLE	0	0.02112728200154379	120
CheckCoffeMachine_3461125b.ltl	UNREALIZABLE	1	0.02602039001067169	120
CheckCoffeMachine_f3987563.ltl	UNREALIZABLE	1	0.0217139330052305	120
CheckDoor_c2b9e44d.ltl	UNREALIZABLE	1	0.020320619994890876	120
CheckHeating_2418b67e.ltl	UNREALIZABLE	1	0.020431821001693606	120
CheckHeating_3461125b.ltl	UNREALIZABLE	1	0.01666179101448506	120
