instance	result	exit_code	seconds	cap_s
01.ltl	REALIZABLE	0	0.026015081006335095	120
02.ltl	REALIZABLE	0	0.04273856000509113	120
03.ltl	REALIZABLE	0	3.228723035004805	120
05.ltl	REALIZABLE	0	13.963627663993975	120
06.ltl	REALIZABLE	0	18.146374816991738	120
07.ltl	REALIZABLE	0	20.078307853007573	120
08.ltl	REALIZABLE	0	29.917744926991872	120
09.ltl	REALIZABLE	0	8.377740807991358	120
10.ltl	REALIZABLE	0	3.7011868080007844	120
11.ltl	REALIZABLE	0	3.2335121399955824	120
12.ltl	REALIZABLE	0	5.441633089998504	120
13.ltl	REALIZABLE	0	5.73249322900665	120
ActionConverter.ltl	REALIZABLE	0	0.018450132993166335	120
AlarmMin_efe2feaf.ltl	REALIZABLE	0	0.021428567997645587	120
Alarm_06e9cad4.ltl	REALIZABLE	0	1.5835608470079023	120
Alarm_2d1010f8.ltl	REALIZABLE	0	0.027676448997226544	120
Alarm_68c86764.ltl	REALIZABLE	0	1.837455601998954	120
Alarm_70523fbe.ltl	REALIZABLE	0	0.9400765219761524	120
Alarm_88c5c1c3.ltl	REALIZABLE	0	0.024189735006075352	120
Alarm_9cac58d3.ltl	REALIZABLE	0	0.01928449199476745	120
Alarm_a5f99bc6.ltl	REALIZABLE	0	20.00373999000294	120
Alarm_f2774e0b.ltl	REALIZABLE	0	0.9387879900168628	120
AllHeating_d6376bf9.ltl	REALIZABLE	0	0.01950305499485694	120
AllLights_06e9cad4.ltl	UNREALIZABLE	1	1.5914781799947377	120
AllLights_2c5b09da.ltl	UNREALIZABLE	1	0.8876319820119534	120
AllLights_63831f8c.ltl	UNREALIZABLE	1	1.6331167450116482	120
AllLights_aeb1d897.ltl	UNREALIZABLE	1	2.4954180319909938	120
AllLights_b209ff21.ltl	UNREALIZABLE	1	2.5661726920079673	120
AllLights_d6c5ac79.ltl	UNREALIZABLE	1	2.6875592569995206	120
AllShades_66f450a4.ltl	UNREALIZABLE	1	1.829066940001212	120
Assumptions_a50cadd7.ltl	UNREALIZABLE	1	0.022832073998870328	120
Automata.ltl	REALIZABLE	0	0.0552178299985826	120
Automata16S.ltl	REALIZABLE	0	65.30458419400384	120
Automata32S.ltl	TIMEOUT	124	120.22521321600652	120
Button.ltl	REALIZABLE	0	0.015896038006758317	120
CheckAlarmBroken1_1a2942e3.ltl	REALIZABLE	0	0.02355021599214524	120
CheckAlarm_6bea956e.ltl	UNREALIZABLE	1	0.025384615000803024	120
CheckCoffeMachineBroken1_a5f99bc6.ltl	REALIZABLE	0	0.026286621010513045	120
CheckCoffeMachine_3461125b.ltl	UNREALIZABLE	1	0.021888862989726476	120
CheckCoffeMachine_f3987563.ltl	UNREALIZABLE	1	0.025475734990322962	120
CheckDoor_c2b9e44d.ltl	UNREALIZABLE	1	0.01883615400583949	120
CheckHeating_2418b67e.ltl	UNREALIZABLE	1	0.018297005008207634	120
CheckHeating_3461125b.ltl	UNREALIZABLE	1	0.01910219798446633	120
CheckLight_007df645.ltl	UNREALIZABLE	1	0.03818119000061415	120
CheckLight_aeb1d897.ltl	UNREALIZABLE	1	0.025610516997403465	120
CheckRoom_06e9cad4.ltl	UNREALIZABLE	1	0.018603716991492547	120
CheckRoom_2c5b09da.ltl	UNREALIZABLE	1	0.01645860400458332	120
CheckRoom_3916ec59.ltl	UNREALIZABLE	1	0.01668641300057061	120
CheckRoom_70523fbe.ltl	UNREALIZABLE	1	0.02634337700146716	120
CheckShades_1a2942e3.ltl	UNREALIZABLE	1	0.018045860997517593	120
CheckShades_3461125b.ltl	UNREALIZABLE	1	0.020221959974151105	120
CheckShades_4d4ca5c4.ltl	UNREALIZABLE	1	0.019103441009065136	120
CheckShades_aeb1d897.ltl	UNREALIZABLE	1	0.029064516013022512	120
CheckTime_3916ec59.ltl	UNREALIZABLE	1	0.015728544007288292	120
CheckTime_4b5e6eaa.ltl	UNREALIZABLE	1	0.018961442008730955	120
CheckTime_54e1f7d2.ltl	UNREALIZABLE	1	0.03598939802031964	120
CheckTimer_54e1f7d2.ltl	UNREALIZABLE	1	0.022082108014728874	120
CheckTimer_fa8592c8.ltl	UNREALIZABLE	1	0.01631681900471449	120
CheckWarnlightBroken1_70523fbe.ltl	REALIZABLE	0	0.027347141003701836	120
CheckWarnlight_1cf58fc1.ltl	UNREALIZABLE	1	0.02269202400930226	120
CheckWarnlight_4b5a2bad.ltl	UNREALIZABLE	1	0.03081792200100608	120
CheckWarnlight_54e1f7d2.ltl	UNREALIZABLE	1	0.019577414001105353	120
CheckWarnlight_6bea956e.ltl	UNREALIZABLE	1	0.02040670700080227	120
CheckWindows_54e1f7d2.ltl	UNREALIZABLE	1	0.01545221300330013	120
Cockpitboard.ltl	REALIZABLE	0	0.026077465998241678	120
Cockpitboard_efe2feaf.ltl	REALIZABLE	0	0.04003161599393934	120
CoffeMachine_974f4a68.ltl	REALIZABLE	0	0.028235271995072253	120
CoffeMachine_a50cadd7.ltl	UNREALIZABLE	1	0.020480942010181025	120
CoffeeMin_88f351a6.ltl	REALIZABLE	0	0.022666687989840284	120
Coffee_06e9cad4.ltl	REALIZABLE	0	0.036768646008567885	120
Coffee_235467da.ltl	REALIZABLE	0	0.022552334994543344	120
Coffee_2c5b09da.ltl	REALIZABLE	0	0.04116378500475548	120
Coffee_6479ef9a.ltl	REALIZABLE	0	0.023910122996312566	120
Coffee_d6376bf9.ltl	REALIZABLE	0	0.02146795400767587	120
Coffee_efe2feaf.ltl	REALIZABLE	0	0.025224558004993014	120
Coffee_f1477cc5.ltl	UNREALIZABLE	1	0.026032377005321905	120
Core_4b5a2bad.ltl	UNREALIZABLE	1	0.029327299998840317	120
Core_66f450a4.ltl	UNREALIZABLE	1	0.028590396002982743	120
Core_fa4d4ce3.ltl	UNREALIZABLE	1	0.031226778999553062	120
Core_solved_974f4a68.ltl	REALIZABLE	0	0.03081465300056152	120
Demo1_06e9cad4.ltl	TIMEOUT	124	120.1435237040132	120
Demo1_2c5b09da.ltl	TIMEOUT	124	120.22928613999102	120
Demo1_63831f8c.ltl	TIMEOUT	124	120.22516152000753	120
Demo1_c2b9e44d.ltl	TIMEOUT	124	120.22424277698155	120
Demo1_d65ed84e.ltl	TIMEOUT	124	120.22740941101802	120
DeviceBehaviorChec_fa8592c8.ltl	UNREALIZABLE	1	0.022389808000298217	120
Door_2d1010f8.ltl	REALIZABLE	0	0.03444170200964436	120
EnemeyModule.ltl	REALIZABLE	0	0.017419334006262943	120
EscalatorBidirectional.ltl	REALIZABLE	0	0.04020828800275922	120
EscalatorBidirectionalInit.ltl	REALIZABLE	0	0.020902188000036404	120
EscalatorCounting.ltl	REALIZABLE	0	0.02101141399180051	120
